"fight_id","event_name","fight_date","weight_class","title_bout","winner","win_method","f1_fighter_id","f1_name","f1_height","f1_weight","f1_reach","f1_stance","f1_dob","f1_wins","f1_losses","f1_draws","f1_slpm","f1_str_acc","f1_sapm","f1_str_def","f1_td_avg","f1_td_acc","f1_td_def","f1_sub_avg","f2_fighter_id","f2_name","f2_height","f2_weight","f2_reach","f2_stance","f2_dob","f2_wins","f2_losses","f2_draws","f2_slpm","f2_str_acc","f2_sapm","f2_str_def","f2_td_avg","f2_td_acc","f2_td_def","f2_sub_avg"
6128,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Featherweight Bout",False,"Kamuela Kirk","Decision - Unanimous",129,"Makwan Amirkhani",70,145,72,"Southpaw","1988-11-08","6","3","0","1.41546526867627785112","0.44210526315789473684","2.62872121325594458065","0.51552795031055900621","3.37015540161018535980","0.37735849056603773585","0.57142857142857142857","1.34806216064407414395",2043,"Kamuela Kirk",70,155,75,"Switch","1994-04-13","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6129,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Welterweight Bout",False,"Muslim Salikhov","Decision - Unanimous",3481,"Muslim Salikhov",71,170,70,"Orthodox","1984-06-09","4","1","0","2.8461538461538462","0.46540880503144654088","2.2884615384615385","0.67837837837837837838","0.86538461538461538465","0.30000000000000000000","0.80000000000000000000","0.00000000000000000000",4061,"Francisco Trinaldo",69,170,70,"Southpaw","1978-08-24","16","6","0","3.1050925042914362","0.44215100488864747420","2.5596032805645623","0.60083283759666864961","1.08716383749761586885","0.46341463414634146341","0.61764705882352941176","0.57219149341979782560"
6130,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Heavyweight Bout",False,"Ilir Latifi","Decision - Split",419,"Tanner Boser",74,205,75,"Orthodox","1991-08-02","3","2","0","4.5402472113355442","0.55043859649122807018","2.6952065119083509","0.63027295285359801489","0.00000000000000000000",NULL,"1.00000000000000000000","0.00000000000000000000",2158,"Ilir Latifi",70,230,73,"Orthodox","1982-07-28","7","6","0","2.01025969862135299647","0.40661478599221789883","2.83744789996793843999","0.56035767511177347243","2.01987816607887143190","0.32558139534883720930","1.00000000000000000000","0.43283103558832959255"
6131,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Women's Flyweight Bout",False,"Montana De La Rosa","KO/TKO",847,"Ariane da Silva",66,125,67,"Orthodox","1994-01-26","2","3","0","3.0348110681344838","0.32818532818532818533","4.4451056233263910","0.48975409836065573770","0.26777744718833680440","0.25000000000000000000","0.45454545454545454545","0.53555489437667360880",898,"Montana De La Rosa",67,125,68,"Orthodox","1995-02-14","4","2","1","2.8463676061929337","0.36102719033232628399","3.3942040492258833","0.45086705202312138728","2.14370782056371575935","0.28571428571428571429","0.57142857142857142857","1.25049622866216752625"
6132,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Middleweight Bout",False,"Gregory Rodrigues","Decision - Unanimous",3366,"Gregory Rodrigues",75,185,75,"Orthodox","1992-02-17","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4028,"Dusko Todorovic",73,185,74,"Orthodox","1994-05-19","1","1","0","8.1992337164750958","0.56020942408376963351","3.2950191570881226","0.59813084112149532710","1.14942528735632183910","0.50000000000000000000","1.00000000000000000000","0.00000000000000000000"
6133,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Welterweight Bout",False,"Santiago Ponzinibbio","Decision - Unanimous",236,"Miguel Baeza",74,170,74,"Orthodox","1992-08-23","3","0","0","5.0224215246636771","0.54106280193236714976","2.5112107623318386","0.65217391304347826087","1.34529147982062780270","0.66666666666666666667",NULL,"0.67264573991031390135",3162,"Santiago Ponzinibbio",72,170,73,"Orthodox","1986-09-26","9","3","0","4.2060085836909871","0.40032679738562091503","4.0515021459227468","0.64296520423600605144","0.51502145922746781075","0.44444444444444444444","0.60714285714285714286","0.00000000000000000000"
6134,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Middleweight Bout",False,"Roman Dolidze","Decision - Unanimous",985,"Roman Dolidze",74,185,76,"Orthodox","1988-07-15","2","1","0","2.9781021897810219","0.51515151515151515152","1.7518248175182482","0.61783439490445859873","1.75182481751824817520","0.50000000000000000000","0.33333333333333333333","2.18978102189781021900",3845,"Laureano Staropoli",73,185,71,"Orthodox","1993-02-27","2","2","0","4.4000000000000000","0.34020618556701030928","4.5833333333333333","0.53859060402684563758","0.25000000000000000005","0.20000000000000000000","0.57142857142857142857","0.00000000000000000000"
6135,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Heavyweight Bout",False,"Marcin Tybura","KO/TKO",1587,"Walt Harris",77,250,77,"Southpaw","1983-06-10","6","8","1","2.94638383163520962478","0.38231469440832249675","3.42742608986136629822","0.54641909814323607427","0.30065141139134792085","0.28571428571428571429","0.72222222222222222222","0.15032570569567396050",4089,"Marcin Tybura",75,246,78,"Orthodox","1985-11-09","8","5","0","3.70036101083032490901","0.50368550368550368550","3.24909747292418772498","0.56239870340356564019","1.62454873646209386255","0.45000000000000000000","0.82142857142857142857","0.09025270758122743680"
6136,"UFC Fight Night: Rozenstruik vs. Sakai","2021-06-05","Heavyweight Bout",False,"Jairzinho Rozenstruik","KO/TKO",3431,"Jairzinho Rozenstruik",74,242,78,"Orthodox","1988-03-17","5","2","0","3.14104193138500635643","0.48584905660377358491","3.47649301143583227799","0.39200000000000000000","0.00000000000000000000",NULL,"0.80000000000000000000","0.00000000000000000000",3469,"Augusto Sakai",75,265,77,"Orthodox","1991-05-09","4","1","0","5.26985743380855397417","0.48523206751054852321","4.85743380855397148924","0.46911519198664440735","0.22912423625254582500","0.50000000000000000000","0.33333333333333333333","0.00000000000000000000"
6137,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Heavyweight Bout",False,"Carlos Felipe","Decision - Split",737,"Jake Collier",75,230,78,"Orthodox","1988-10-25","4","4","0","4.91949152542372881773","0.41126461211477151966","4.09322033898305085093","0.53535353535353535354","0.57203389830508474620","0.23076923076923076923","0.67741935483870967742","0.38135593220338983090",1175,"Carlos Felipe",72,245,75,"Orthodox","1995-01-12","2","1","0","4.4222222222222222","0.45227272727272727273","4.6000000000000000","0.47858942065491183879","0.00000000000000000000","0.00000000000000000000","0.70000000000000000000","0.00000000000000000000"
6138,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Lightweight Bout",False,"Fares Ziam","Decision - Majority",4159,"Luigi Vendramini",68,155,73,"Orthodox","1996-01-16","1","1","0","2.2566371681415929","0.42500000000000000000","2.2566371681415929","0.59523809523809523810","0.00000000000000000000","0.00000000000000000000",NULL,"1.99115044247787611505",4444,"Fares Ziam",73,155,75,"Orthodox","1997-03-21","1","1","0","1.9000000000000000","0.47500000000000000000","1.3666666666666667","0.66115702479338842975","0.49999999999999999995","0.11111111111111111111","0.65217391304347826087","0.00000000000000000000"
6139,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Featherweight Bout",False,"Steven Peterson","Decision - Unanimous",1720,"Chase Hooper",73,155,74,"Southpaw","1999-09-13","2","1","0","3.9877300613496933","0.38235294117647058824","4.6932515337423313","0.40466926070038910506","0.46012269938650306755","0.09090909090909090909","0.00000000000000000000","1.84049079754601226990",3108,"Steven Peterson",70,145,70,"Orthodox","1990-05-29","2","3","0","4.4650463542971686","0.34177215189873417722","6.0586319218241042","0.56852248394004282655","2.02956652468053119415","0.34615384615384615385","0.75000000000000000000","0.45101478326234026530"
6140,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Lightweight Bout",False,"Terrance McKinney","KO/TKO",1281,"Matt Frevola",69,155,71,"Orthodox","1990-06-11","2","2","1","2.78688524590163934426","0.37777777777777777778","3.62295081967213114754","0.59225092250922509225","2.45901639344262295080","0.35714285714285714286","0.36842105263157894737","0.73770491803278688530",2536,"Terrance McKinney",70,155,73,"Switch","1994-09-15","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6141,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Women's Bantamweight Bout",False,"Pannie Kianzad","Decision - Unanimous",885,"Alexis Davis",66,135,68,"Orthodox","1984-10-04","7","5","0","3.55041322314049586620","0.44016393442622950820","3.74214876033057851075","0.56428021555042340262","0.99173553719008264425","0.41666666666666666667","0.27272727272727272727","0.89256198347107437975",2016,"Pannie Kianzad",67,135,66,"Orthodox","1991-12-08","3","2","0","5.1352021830811213","0.49145299145299145299","3.6169684941701811","0.57812500000000000000","0.22326966013396179615","0.14285714285714285714","0.83333333333333333333","0.22326966013396179615"
6142,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Featherweight Bout",False,"Movsar Evloev","Decision - Unanimous",889,"Hakeem Dawodu",68,145,73,"Orthodox","1991-07-02","5","1","0","5.14705882352941176471","0.47297297297297297297","2.31283422459893048128","0.63807531380753138075","0.00000000000000000000","0.00000000000000000000","0.85185185185185185185","0.00000000000000000000",1148,"Movsar Evloev",67,145,72,"Orthodox","1994-02-11","4","0","0","4.7000000000000000","0.44690966719492868463","2.8333333333333333","0.64948453608247422680","2.74999999999999999995","0.37931034482758620690","0.70370370370370370370","0.00000000000000000000"
6143,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Women's Flyweight Bout",False,"Lauren Murphy","Decision - Split",2757,"Lauren Murphy",65,125,67,"Orthodox","1983-07-27","6","4","0","3.8017118402282454","0.38511560693641618497","3.8231098430813124","0.63462849352419904567","1.17689015691868758825","0.37931034482758620690","0.70588235294117647059","0.10699001426533523535",4336,"Joanne Wood",66,125,65,"Orthodox","1985-12-23","7","5","0","6.5866466616654164","0.49886363636363636364","4.4036009002250563","0.53264331210191082803","1.80045011252813203440","0.55172413793103448276","0.58333333333333333333","0.45011252813203300860"
6144,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Light Heavyweight Bout",False,"Eryk Anders","Decision - Unanimous",134,"Eryk Anders",73,185,75,"Southpaw","1987-04-21","5","5","1","3.2342678378053183","0.46569646569646569647","4.1511250150403080","0.51721242653232577666","1.62435326675490314010","0.35714285714285714286","0.80769230769230769231","0.10829021778366020940",3861,"Darren Stewart",72,205,74,"Orthodox","1990-12-30","5","5","2","3.0911013748300348","0.44343302990897269181","3.0911013748300348","0.50218978102189781022","1.49569421362743616950","0.40740740740740740741","0.65333333333333333333","0.13597220123885783355"
6145,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Lightweight Bout",False,"Brad Riddell","Decision - Unanimous",978,"Drew Dober",68,155,70,"Southpaw","1988-10-19","9","6","1","4.32652024882569505608","0.40484675694939415538","3.86949346197791036706","0.54844444444444444444","0.79979687698362320580","0.17948717948717948718","0.55263157894736842105","0.11425669671194617230",3310,"Brad Riddell",67,155,71,"Orthodox","1991-09-30","3","0","0","4.3555555555555556","0.50127877237851662404","2.6222222222222222","0.53359683794466403162","1.00000000000000000005","0.37500000000000000000","0.60000000000000000000","0.00000000000000000000"
6146,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Light Heavyweight Bout",False,"Paul Craig","KO/TKO",801,"Paul Craig",75,205,76,"Orthodox","1987-11-27","6","4","1","2.3978397839783978","0.49115044247787610619","2.4302430243024302","0.49664429530201342282","2.10621062106210621135","0.26000000000000000000","0.55555555555555555556","1.45814581458145814640",1677,"Jamahal Hill",76,205,79,"Southpaw","1991-05-19","2","0","1","7.1858638743455497","0.47532467532467532468","2.8272251308900524","0.52317880794701986755","0.00000000000000000000",NULL,"0.33333333333333333333","0.00000000000000000000"
6147,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Welterweight Bout",False,"Belal Muhammad","Decision - Unanimous",2382,"Demian Maia",73,170,72,"Southpaw","1977-11-06","22","10","0","1.81925675675675675599","0.43700547778454047474","2.02956081081081080995","0.63590909090909090909","2.54645270270270270160","0.26482213438735177866","0.61538461538461538462","1.02618243243243243195",2732,"Belal Muhammad",71,170,72,"Orthodox","1988-07-09","9","3","1","4.7542448614834674","0.43135135135135135135","4.0154900208519511","0.60141927853341218214","1.96604110813226094615","0.28205128205128205128","0.85714285714285714286","0.17873100983020554060"
6148,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","Welterweight Bout",False,"Leon Edwards","Decision - Unanimous",956,"Nate Diaz",72,170,76,"Southpaw","1985-04-16","15","10","0","4.6425539140770929","0.44311183144246353323","4.0448293428425879","0.53385518590998043053","0.91696383087111563970","0.26470588235294117647","0.44444444444444444444","1.27356087620988283290",1072,"Leon Edwards",74,170,74,"Southpaw","1991-08-25","10","2","1","2.55793384043870511233","0.47864945382323733863","2.03254908897930302494","0.55465116279069767442","1.35326375375906598270","0.30909090909090909091","0.70149253731343283582","0.39801875110560764190"
6149,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","UFC Flyweight Title Bout",True,"Brandon Moreno","Submission",1202,"Deiveson Figueiredo",65,135,68,"Orthodox","1987-12-18","9","1","1","3.3804047168437909","0.56413994169096209913","3.3542000291163197","0.50387596899224806202","1.57228126364827485855","0.50000000000000000000","0.61363636363636363636","2.35842189547241228775",2705,"Brandon Moreno",67,125,70,"Orthodox","1993-12-07","6","2","2","3.4071630537229029","0.38777152051488334674","3.4071630537229029","0.59324894514767932489","2.01460885956644674935","0.45238095238095238095","0.67567567567567567568","0.63619227144203581560"
6150,"UFC 263: Adesanya vs. Vettori 2","2021-06-12","UFC Middleweight Title Bout",True,"Israel Adesanya","Decision - Unanimous",21,"Israel Adesanya",76,185,80,"Switch","1989-07-22","9","1","0","3.9503105590062112","0.49804228660924040720","2.6335403726708075","0.61594202898550724638","0.00000000000000000000","0.00000000000000000000","0.82456140350877192982","0.27950310559006211175",4173,"Marvin Vettori",72,185,74,"Southpaw","1993-09-20","7","2","1","4.1402486837683432","0.44800000000000000000","2.9035510249803966","0.66250000000000000000","2.21799036630446958720","0.53658536585365853659","0.78787878787878787879","0.80654195138344348620"
6151,"UFC Fight Night: Jung vs. Ige","2021-06-19","Women's Flyweight Bout",False,"Casey O'Neill","Submission",2899,"Casey O'Neill",66,125,69,"Orthodox","1997-10-07","1","0","0","5.6429942418426104","0.72058823529411764706","1.8426103646833014","0.42857142857142857143","6.90978886756238006490","0.66666666666666666667",NULL,"1.72744721689059501630",3188,"Lara Procopio",64,125,67,"Orthodox","1995-11-14","1","1","0","6.7000000000000000","0.57758620689655172414","6.9333333333333333","0.47738693467336683417","3.49999999999999999995","0.50000000000000000000",NULL,"0.49999999999999999995"
6152,"UFC Fight Night: Jung vs. Ige","2021-06-19","Lightweight Bout",False,"Ricky Glenn","KO/TKO",1397,"Ricky Glenn",72,170,70,"Southpaw","1989-04-12","3","3","0","4.3111111111111111","0.42404371584699453552","4.2888888888888889","0.53381642512077294686","0.66666666666666666660","0.13793103448275862069","0.66666666666666666667","0.33333333333333333330",3696,"Joaquim Silva",68,155,69,"Southpaw","1989-02-05","4","2","0","3.91747192478453904414","0.37936267071320182094","4.43457821885609819796","0.56394453004622496148","0.23504831548707234270","0.50000000000000000000","0.64285714285714285714","0.70514494646121702795"
6153,"UFC Fight Night: Jung vs. Ige","2021-06-19","Heavyweight Bout",False,"Josh Parisian","Decision - Split",2456,"Roque Martinez",70,250,72,"Orthodox","1986-03-04","0","2","0","2.6675786593707250","0.51587301587301587302","4.6785225718194254","0.59574468085106382979","0.61559507523939808395","0.50000000000000000000","0.16666666666666666667","0.00000000000000000000",3010,"Josh Parisian",76,265,79,"Orthodox","1989-06-28","0","1","0","7.6000000000000000","0.50442477876106194690","8.4000000000000000","0.44736842105263157895","0.00000000000000000000",NULL,"0.50000000000000000000","0.00000000000000000000"
6154,"UFC Fight Night: Jung vs. Ige","2021-06-19","Welterweight Bout",False,"Khaos Williams","Decision - Unanimous",3618,"Matthew Semelsberger",73,170,75,"Switch","1992-11-23","2","0","0","7.92576419213973799126","0.50840336134453781513","5.30567685589519650655","0.56451612903225806452","1.96506550218340611360","1.00000000000000000000","1.00000000000000000000","0.98253275109170305680",4312,"Khaos Williams",72,170,77,"Orthodox","1994-03-30","2","1","0","4.38871473354231974922","0.45454545454545454545","2.94670846394984326019","0.44705882352941176471","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000"
6155,"UFC Fight Night: Jung vs. Ige","2021-06-19","Women's Strawweight Bout",False,"Virna Jandiroba","TKO - Doctor's Stoppage",1830,"Virna Jandiroba",63,115,64,"Orthodox","1988-05-30","2","2","0","2.3947368421052632","0.46428571428571428571","3.0789473684210526","0.54296875000000000000","3.15789473684210526315","0.53333333333333333333","0.73333333333333333333","1.97368421052631578945",2750,"Kanako Murata",61,115,62,"Orthodox","1993-08-10","1","0","0","1.9333333333333333","0.67441860465116279070","1.9333333333333333","0.52459016393442622951","4.00000000000000000005","0.44444444444444444444",NULL,"1.99999999999999999995"
6156,"UFC Fight Night: Jung vs. Ige","2021-06-19","Light Heavyweight Bout",False,"Nicolae Negumereanu","Decision - Split",580,"Aleksa Camur",73,205,74,"Orthodox","1995-09-25","1","1","0","3.2333333333333333","0.49743589743589743590","2.7333333333333333","0.55675675675675675676","1.00000000000000000005","0.33333333333333333333","0.20000000000000000000","0.00000000000000000000",2817,"Nicolae Negumereanu",72,205,78,"Orthodox","1994-09-04","0","1","0","0.73333333333333333333","0.40740740740740740741","4.6666666666666667","0.18604651162790697674","0.00000000000000000000",NULL,"0.40000000000000000000","0.00000000000000000000"
6157,"UFC Fight Night: Jung vs. Ige","2021-06-19","Welterweight Bout",False,"Matt Brown","KO/TKO",478,"Matt Brown",72,170,75,"Orthodox","1981-01-10","15","12","0","3.68909977945599144557","0.54729327781082688876","2.67058744904096772038","0.55718085106382978723","1.56385751520417028665","0.44067796610169491525","0.63157894736842105263","1.44356078326538795700",2256,"Dhiego Lima",74,170,75,"Orthodox","1989-01-31","4","6","0","3.1416013758838143","0.38755304101838755304","3.9327345690808332","0.59020310633213859020","1.37588381425568507490","0.42105263157894736842","0.73529411764705882353","0.68794190712784253745"
6158,"UFC Fight Night: Jung vs. Ige","2021-06-19","Middleweight Bout",False,"Bruno Silva","KO/TKO",3700,"Bruno Silva",72,185,74,"Orthodox","1989-07-13","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4085,"Wellington Turman",72,170,72,"Orthodox","1996-07-22","1","2","0","2.7458617332035054","0.42342342342342342342","3.7098344693281402","0.45021645021645021645","2.62901655306718598115","0.35294117647058823529","1.00000000000000000000","0.87633885102239532705"
6159,"UFC Fight Night: Jung vs. Ige","2021-06-19","Featherweight Bout",False,"SeungWoo Choi","KO/TKO",683,"SeungWoo Choi",72,145,74,"Orthodox","1992-11-03","2","2","0","3.1741492708035459","0.41111111111111111111","2.4535315985130112","0.46240601503759398496","1.02945381755790677790","0.57142857142857142857","0.66666666666666666667","0.00000000000000000000",1120,"Julian Erosa",73,145,74,"Southpaw","1989-07-31","3","4","0","4.70746832030196818296","0.45971563981042654028","5.46778107306551630873","0.52394366197183098592","1.45591803720679428345","0.60000000000000000000","0.58333333333333333333","0.97061202480452952225"
6160,"UFC Fight Night: Jung vs. Ige","2021-06-19","Bantamweight Bout",False,"Marlon Vera","Decision - Unanimous",1479,"Davey Grant",68,135,69,"Orthodox","1985-12-18","4","3","0","3.92940083604273107475","0.47554806070826306914","2.46632605666511844053","0.63048016701461377871","2.29911751045053413955","0.45833333333333333333","0.66666666666666666667","0.20901068276823037635",4164,"Marlon Vera",68,135,70,"Switch","1992-12-02","10","6","0","3.6449681282596098","0.49102263856362217018","3.9520958083832335","0.52005629838142153413","0.78230635503187174020","0.37500000000000000000","0.70731707317073170732","1.12999806837937029150"
6161,"UFC Fight Night: Jung vs. Ige","2021-06-19","Heavyweight Bout",False,"Serghei Spivac","Decision - Unanimous",2920,"Aleksei Oleinik",74,240,80,"Orthodox","1977-06-20","8","6","0","3.47490347490347490630","0.50531914893617021277","3.85287543182280024698","0.44169611307420494700","2.37756553546027230435","0.46428571428571428571","0.33333333333333333333","2.37756553546027230435",3829,"Serghei Spivac",75,260,78,"Orthodox","1995-01-24","3","2","0","3.58024691358024691849","0.49856733524355300860","2.83950617283950617673","0.58054711246200607903","3.70370370370370370885","0.63157894736842105263","0.75000000000000000000","0.30864197530864197570"
6162,"UFC Fight Night: Jung vs. Ige","2021-06-19","Featherweight Bout",False,"Chan Sung Jung","Decision - Unanimous",1771,"Dan Ige",67,145,71,"Orthodox","1991-08-06","7","2","0","3.94210440722068629174","0.46813441483198146002","3.59082777687428850336","0.58418079096045197740","1.31728736379899170635","0.21951219512195121951","0.64285714285714285714","0.14636526264433241175",1937,"Chan Sung Jung",67,145,72,"Orthodox","1987-03-17","6","3","0","3.94197098549274637582","0.40576725025746652935","3.78189094547273637071","0.54784688995215311005","0.75037518759379689900","0.41666666666666666667","0.73333333333333333333","0.60030015007503751920"
6163,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Lightweight Bout",False,"Damir Hadzovic","Decision - Unanimous",1542,"Damir Hadzovic",69,155,70,"Orthodox","1986-08-08","3","4","0","2.98649324662331165583","0.46495327102803738318","2.98649324662331165583","0.66271186440677966102","0.67533766883441720865","0.60000000000000000000","0.39393939393939393939","0.22511255627813906955",2547,"Yancy Medeiros",70,155,75,"Orthodox","1987-09-07","6","7","1","4.1642137877614253","0.35443037974683544304","5.9209914794732765","0.46828046744574290484","0.13942680092951200620","0.25000000000000000000","0.65714285714285714286","0.55770720371804802495"
6164,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Featherweight Bout",False,"Charles Rosa","Decision - Split",1844,"Justin Jaynes",67,145,68,"Orthodox","1989-08-10","1","3","0","3.58090185676392572944","0.42857142857142857143","6.48541114058355437666","0.58734177215189873418","0.00000000000000000000","0.00000000000000000000","0.33333333333333333333","0.59681697612732095490",3408,"Charles Rosa",69,145,69,"Switch","1986-08-24","4","5","0","3.1054687500000000","0.37818552497451580020","3.7834821428571429","0.48224513172966781214","1.75781249999999999955","0.32558139534883720930","0.40740740740740740741","1.00446428571428571405"
6165,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Women's Bantamweight Bout",False,"Julia Avila","Submission",222,"Julia Avila",67,135,68,"Orthodox","1988-05-11","2","1","0","3.09549945115257958288","0.41048034934497816594","2.89791437980241492865","0.54639175257731958763","0.49396267837541163555","0.50000000000000000000","0.60000000000000000000","0.00000000000000000000",3869,"Julija Stoliarenko",67,125,66,"Orthodox","1993-04-08","0","2","0","2.1000000000000000","0.34239130434782608696","3.8666666666666667","0.50847457627118644068","0.00000000000000000000","0.00000000000000000000","0.66666666666666666667","0.49999999999999999995"
6166,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Light Heavyweight Bout",False,"Marcin Prachnio","KO/TKO",3172,"Marcin Prachnio",75,205,73,"Orthodox","1988-07-14","1","3","0","5.3995970449966421","0.47517730496453900709","3.7071860308932169","0.58181818181818181818","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000","0.00000000000000000000",4189,"Ike Villanueva",73,205,73,"Orthodox","1984-04-04","1","2","0","3.6200256739409499","0.40170940170940170940","6.9319640564826701","0.37500000000000000000","0.00000000000000000000",NULL,NULL,"0.00000000000000000000"
6167,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Welterweight Bout",False,"Jeremiah Wells","KO/TKO",115,"Warlley Alves",71,185,72,"Orthodox","1991-01-04","8","4","0","3.0904109589041096","0.47355163727959697733","3.6246575342465753","0.50781250000000000000","1.47945205479452054760","0.54545454545454545455","0.75000000000000000000","0.98630136986301369840",4275,"Jeremiah Wells",69,170,74,"Switch","1986-10-30","0","0","0",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6168,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Welterweight Bout",False,"Shavkat Rakhmonov","Submission",3179,"Michel Prazeres",66,170,67,"Orthodox","1981-07-25","10","3","0","2.4426395939086294","0.47232037691401648999","2.4913705583756345","0.58179959100204498978","4.11167512690355330115","0.36885245901639344262","0.50000000000000000000","0.63959390862944162460",3227,"Shavkat Rakhmonov",73,170,77,"Orthodox","1994-10-23","1","0","0","2.7857142857142857","0.52000000000000000000","1.9285714285714286","0.50000000000000000000","0.00000000000000000000","0.00000000000000000000","1.00000000000000000000","3.21428571428571426270"
6169,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Light Heavyweight Bout",False,"Kennedy Nzechukwu","KO/TKO",2427,"Danilo Marques",78,205,77,"Orthodox","1985-12-26","2","0","0","1.8096514745308311","0.88235294117647058824","1.4075067024128686","0.50000000000000000000","4.82573726541554959140","0.34782608695652173913",NULL,"1.20643431635388739785",2890,"Kennedy Nzechukwu",77,236,83,"Southpaw","1992-06-13","2","1","0","4.5683930942895086","0.50145772594752186589","6.1354581673306773","0.47260273972602739726","0.00000000000000000000","0.00000000000000000000","0.80769230769230769231","0.00000000000000000000"
6170,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Lightweight Bout",False,"Renato Moicano","Submission",1643,"Jai Herbert",73,155,77,"Orthodox","1988-05-13","0","1","0","1.8260869565217391","0.30000000000000000000","2.6086956521739130","0.48275862068965517241","0.00000000000000000000",NULL,"0.33333333333333333333","0.00000000000000000000",2660,"Renato Moicano",71,155,72,"Orthodox","1989-05-21","6","4","0","5.39817629179331307647","0.46443514644351464435","3.74468085106382979179","0.65586592178770949721","1.27659574468085106540","0.53846153846153846154","0.78571428571428571429","0.54711246200607902805"
6171,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Welterweight Bout",False,"Tim Means","Decision - Unanimous",852,"Nicolas Dalby",71,170,74,"Orthodox","1984-11-16","3","2","2","3.2004310344827586","0.37500000000000000000","3.5668103448275862","0.55510752688172043011","1.45474137931034482755","0.33333333333333333333","0.63157894736842105263","0.00000000000000000000",2546,"Tim Means",74,170,75,"Orthodox","1984-02-20","13","9","1","5.1607260004373497","0.48084759576202118989","3.5775202274218238","0.61739943872778297474","0.91843428821342663535","0.41176470588235294118","0.64835164835164835165","0.19680734747430570765"
6172,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Featherweight Bout",False,"Draw","Could Not Continue",1209,"Andre Fili",71,145,74,"Orthodox","1990-06-25","9","7","0","3.7349074322511403","0.36420722135007849294","3.9012610678830158","0.52296587926509186352","2.49530453447813254635","0.49206349206349206349","0.64285714285714285714","0.16098738932116984170",3146,"Daniel Pineda",67,145,69,"Orthodox","1985-08-06","4","5","0","3.4142752023546726","0.49256900212314225053","2.7225901398086829","0.44776119402985074627","1.54525386313465783665","0.29166666666666666667","0.44117647058823529412","1.76600441501103752760"
6173,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Bantamweight Bout",False,"Timur Valiev","Decision - Majority",266,"Raoni Barcelos",67,135,67,"Orthodox","1987-05-01","5","0","0","5.5867768595041322","0.52895148669796557121","4.1652892561983471","0.67650834403080872914","2.23140495867768595035","0.56250000000000000000","0.85714285714285714286","0.74380165289256198345",4124,"Timur Valiev",66,135,67,"Orthodox","1990-01-19","1","0","1","5.5041698256254739","0.71597633136094674556","1.5466262319939348","0.56410256410256410256","2.72934040940106141435","0.66666666666666666667","0.50000000000000000000","0.00000000000000000000"
6174,"UFC Fight Night: Gane vs. Volkov","2021-06-26","Heavyweight Bout",False,"Tanner Boser","KO/TKO",419,"Tanner Boser",74,205,75,"Orthodox","1991-08-02","3","3","0","4.2115247806497510","0.52762923351158645276","2.2622717571733460","0.63945578231292517007","0.00000000000000000000",NULL,"0.60000000000000000000","0.00000000000000000000",3466,"Ovince Saint Preux",75,205,80,"Southpaw","1983-04-08","13","10","0","2.62267473015386970713","0.43687834736036725325","3.48158922146520707181","0.44590643274853801170","0.96455638061700987480","0.31818181818181818182","0.68000000000000000000","0.41338130597871851775"
