fight_id,fighter_id,round,kd,sub_att,reversals,ctr_time,sig_str_landed,sig_str_attempted,total_str_landed,total_str_attempted,td_landed,td_attempted,head_landed,head_attempted,body_landed,body_attempted,leg_landed,leg_attempted,distance_landed,distance_attempted,clinch_landed,clinch_attempted,ground_landed,ground_attempted
135,4147,1,0,0,0,42:42:42,1,4,100,114,0,0,1,4,0,0,0,0,1,4,0,0,0,0
135,4147,2,0,0,0,42:42:42,0,1,14,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0
136,1816,1,0,0,0,42:42:42,3,6,4,7,1,1,3,4,0,1,0,1,0,2,0,1,3,3
136,538,1,0,0,0,42:42:42,1,4,1,4,0,0,1,4,0,0,0,0,1,4,0,0,0,0
137,2004,1,0,0,0,42:42:42,14,20,18,24,1,1,14,20,0,0,0,0,0,0,0,0,14,20
137,1722,1,0,0,0,42:42:42,1,2,10,13,0,0,0,0,1,1,0,1,0,1,0,0,1,1
138,388,1,0,1,0,42:42:42,9,21,12,24,1,1,9,21,0,0,0,0,2,8,3,6,4,7
138,1890,1,0,0,0,42:42:42,6,10,6,10,0,0,6,10,0,0,0,0,4,7,2,3,0,0
139,1816,1,0,1,0,42:42:42,2,4,3,5,1,1,2,4,0,0,0,0,0,0,0,0,2,4
139,1288,1,0,0,0,42:42:42,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
140,2004,1,0,0,0,42:42:42,3,6,3,7,1,1,1,4,0,0,2,2,2,2,0,0,1,4
140,388,1,0,0,0,42:42:42,0,1,6,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0
141,3746,1,0,0,1,42:42:42,25,30,99,104,0,0,22,27,1,1,2,2,6,9,0,0,19,21
141,3746,2,0,0,0,42:42:42,18,20,18,20,0,0,9,11,0,0,9,9,18,20,0,0,0,0
141,3746,3,0,0,0,42:42:42,12,15,12,15,0,0,3,6,0,0,9,9,12,15,0,0,0,0
141,733,1,0,2,0,42:42:42,17,39,45,76,2,3,17,39,0,0,0,0,0,2,0,0,17,37
141,733,2,0,0,0,42:42:42,1,2,1,2,0,1,1,2,0,0,0,0,1,2,0,0,0,0
141,733,3,0,0,0,42:42:42,1,2,1,2,0,3,1,2,0,0,0,0,1,2,0,0,0,0
142,1761,1,0,0,1,42:42:42,11,18,20,34,1,5,8,15,2,2,1,1,3,3,3,5,5,10
142,2718,1,0,4,0,42:42:42,12,22,26,36,1,1,2,10,10,12,0,0,0,6,12,16,0,0
143,631,1,0,0,0,42:42:42,11,22,25,36,1,1,11,22,0,0,0,0,0,0,0,0,11,22
143,994,1,0,0,0,42:42:42,1,2,11,15,0,0,0,1,0,0,1,1,1,2,0,0,0,0
144,2004,1,1,0,0,42:42:42,1,2,1,2,0,0,1,2,0,0,0,0,0,1,1,1,0,0
144,3877,1,0,0,0,42:42:42,0,3,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,0
145,327,1,0,0,0,42:42:42,11,26,44,59,3,3,10,23,0,1,1,2,1,6,3,4,7,16
145,327,2,0,0,0,42:42:42,2,2,10,10,0,0,0,0,2,2,0,0,0,0,2,2,0,0
145,279,1,0,0,0,42:42:42,11,31,56,80,1,2,6,23,4,6,1,2,2,18,6,10,3,3
145,279,2,0,0,0,42:42:42,0,1,5,7,1,2,0,0,0,0,0,1,0,1,0,0,0,0
146,792,1,0,1,0,42:42:42,34,43,77,88,1,1,31,40,3,3,0,0,2,5,22,26,10,12
146,319,1,0,0,0,42:42:42,6,21,13,28,0,1,6,21,0,0,0,0,1,13,5,8,0,0
147,2004,1,0,1,0,42:42:42,5,7,9,11,1,1,5,6,0,0,0,1,0,1,0,0,5,6
147,631,1,0,0,0,42:42:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,3746,1,0,1,0,42:42:42,12,13,38,39,0,0,7,8,0,0,5,5,5,5,1,1,6,7
148,5,1,1,0,0,42:42:42,5,22,17,39,0,0,5,22,0,0,0,0,1,8,2,3,2,11
149,3986,1,0,1,0,42:42:42,6,17,18,29,0,0,5,16,0,0,1,1,6,13,0,3,0,1
149,2067,1,0,0,0,42:42:42,12,24,74,93,3,6,9,21,3,3,0,0,3,6,0,1,9,17
150,5,1,0,0,0,42:42:42,12,28,49,66,2,2,12,28,0,0,0,0,5,11,0,0,7,17
150,5,2,0,0,0,42:42:42,1,3,20,24,1,2,1,3,0,0,0,0,1,1,0,0,0,2
150,154,1,0,1,0,42:42:42,6,6,26,27,0,1,1,1,0,0,5,5,6,6,0,0,0,0
150,154,2,0,0,0,42:42:42,3,3,3,3,0,0,0,0,1,1,2,2,2,2,1,1,0,0
151,3473,1,0,0,0,42:42:42,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
151,3716,1,0,1,0,42:42:42,4,10,9,15,1,1,4,10,0,0,0,0,0,1,4,9,0,0
152,3645,1,0,1,0,42:42:42,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
152,1816,1,0,0,0,42:42:42,2,3,2,3,1,1,1,2,1,1,0,0,2,3,0,0,0,0
153,319,1,0,3,0,42:42:42,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
153,663,1,0,0,1,42:42:42,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
154,3473,1,0,2,0,42:42:42,1,2,2,3,1,1,1,2,0,0,0,0,0,1,0,0,1,1
154,3716,1,0,1,0,42:42:42,1,2,11,13,1,1,1,2,0,0,0,0,0,1,1,1,0,0
155,792,1,0,1,0,42:42:42,15,26,31,42,1,1,15,26,0,0,0,0,0,0,0,0,15,26
155,792,2,0,0,0,42:42:42,0,0,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0
155,792,3,0,0,0,42:42:42,4,5,12,13,1,1,4,5,0,0,0,0,0,0,0,0,4,5
155,3746,1,0,0,0,42:42:42,5,7,12,14,0,0,3,4,0,0,2,3,3,4,1,2,1,1
155,3746,2,0,0,0,42:42:42,1,1,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0
155,3746,3,0,0,0,42:42:42,3,9,3,9,0,0,2,7,1,2,0,0,3,9,0,0,0,0
158,523,1,0,1,0,42:42:42,42,80,100,142,1,1,25,61,17,19,0,0,12,35,10,23,20,22
158,3931,1,0,0,0,42:42:42,6,24,32,50,0,2,2,15,1,6,3,3,5,11,1,13,0,0
159,2602,1,0,1,1,42:42:42,6,15,44,54,0,0,3,12,3,3,0,0,1,10,3,3,2,2
159,2602,2,0,0,0,42:42:42,12,12,20,20,0,0,2,2,8,8,2,2,2,2,10,10,0,0
159,3567,1,0,0,1,42:42:42,7,21,32,50,1,1,5,17,2,2,0,2,0,2,2,2,5,17
159,3567,2,0,0,0,42:42:42,6,13,14,21,1,2,2,8,3,4,1,1,0,0,4,5,2,8
160,398,1,0,2,0,42:42:42,5,17,9,21,0,2,2,14,0,0,3,3,4,16,0,0,1,1
160,1816,1,0,0,0,42:42:42,18,25,35,44,2,2,13,20,4,4,1,1,5,9,0,0,13,16
161,2602,1,0,1,0,42:42:42,6,14,67,77,0,0,4,10,1,2,1,2,3,7,0,0,3,7
161,457,1,0,1,0,42:42:42,2,10,70,83,1,1,1,8,1,2,0,0,1,9,1,1,0,0
162,2069,1,0,0,0,42:42:42,31,50,61,80,0,2,18,34,1,1,12,15,30,49,0,0,1,1
162,2069,2,0,0,0,42:42:42,14,25,52,75,0,0,13,24,1,1,0,0,2,2,2,2,10,21
162,2224,1,0,2,0,42:42:42,13,45,25,59,1,2,13,45,0,0,0,0,6,33,0,0,7,12
162,2224,2,0,0,0,42:42:42,0,1,0,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0
163,3645,1,0,0,0,42:42:42,2,4,2,4,1,1,1,1,0,0,1,3,1,3,0,0,1,1
163,4449,1,0,0,0,42:42:42,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0
164,2246,1,0,0,0,42:42:42,46,98,61,117,2,2,13,47,6,9,27,42,20,52,21,36,5,10
164,1647,1,0,0,0,42:42:42,9,38,11,40,1,1,8,37,0,0,1,1,5,25,3,12,1,1
166,1630,1,0,1,0,42:42:42,19,35,39,55,1,1,10,25,8,9,1,1,3,12,6,10,10,13
166,1630,2,1,0,0,42:42:42,12,19,14,22,0,0,11,18,1,1,0,0,0,4,12,15,0,0
166,1403,1,1,0,0,42:42:42,19,27,26,34,0,0,8,15,2,2,9,10,15,23,3,3,1,1
166,1403,2,0,0,0,42:42:42,17,22,17,22,0,0,8,12,2,2,7,8,14,19,3,3,0,0
167,2831,1,0,3,0,42:42:42,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
167,1387,1,0,0,0,42:42:42,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
168,4130,1,0,1,0,42:42:42,27,72,48,94,1,1,15,55,8,10,4,7,9,35,1,4,17,33
168,3006,1,0,1,0,42:42:42,4,11,10,17,0,5,2,7,2,4,0,0,3,10,1,1,0,0
169,5,1,0,0,1,42:42:42,11,16,11,16,0,0,11,16,0,0,0,0,0,0,2,3,9,13
169,1022,1,0,0,0,42:42:42,0,0,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0
170,1630,1,0,0,0,42:42:42,25,33,59,68,2,2,23,31,2,2,0,0,5,7,10,14,10,12
170,1630,2,0,0,0,42:42:42,3,9,6,12,1,1,3,9,0,0,0,0,0,3,0,0,3,6
170,2831,1,2,0,0,42:42:42,10,16,20,27,2,3,5,10,1,1,4,5,10,13,0,3,0,0
170,2831,2,0,1,0,42:42:42,10,16,10,16,0,0,5,11,1,1,4,4,9,15,1,1,0,0
171,4305,1,0,1,0,42:42:42,13,27,27,41,0,0,5,18,2,2,6,7,7,19,5,7,1,1
171,4305,2,1,0,0,42:42:42,9,15,9,15,0,0,8,14,0,0,1,1,7,11,1,3,1,1
171,733,1,0,0,0,42:42:42,26,45,54,75,3,6,23,42,1,1,2,2,6,14,6,7,14,24
171,733,2,0,0,0,42:42:42,0,4,0,4,0,2,0,4,0,0,0,0,0,4,0,0,0,0
172,3645,1,0,2,2,42:42:42,12,19,107,114,0,0,1,5,8,9,3,5,4,11,0,0,8,8
172,3645,2,0,1,0,42:42:42,8,9,14,15,0,0,2,3,6,6,0,0,0,1,8,8,0,0
172,1726,1,0,0,0,42:42:42,13,23,44,56,4,7,10,18,1,1,2,4,3,11,0,0,10,12
172,1726,2,0,0,0,42:42:42,1,2,1,2,1,3,0,1,0,0,1,1,1,2,0,0,0,0
174,2998,1,0,0,0,42:42:42,31,44,53,66,4,4,26,36,1,1,4,7,11,23,1,1,19,20
174,3528,1,0,0,1,42:42:42,11,36,21,47,2,3,8,30,2,3,1,3,4,24,0,0,7,12
175,443,1,0,1,0,42:42:42,9,16,17,26,1,1,6,11,1,3,2,2,2,2,5,10,2,4
175,1726,1,0,0,0,42:42:42,3,5,11,13,0,0,0,1,3,4,0,0,0,0,3,5,0,0
176,2069,1,0,4,1,42:42:42,7,20,7,21,2,4,4,14,1,2,2,4,7,20,0,0,0,0
176,2069,2,0,1,0,42:42:42,7,20,23,38,1,1,3,15,3,3,1,2,4,16,0,1,3,3
176,4305,1,0,0,0,42:42:42,7,38,7,38,0,0,4,29,3,8,0,1,6,36,1,2,0,0
176,4305,2,0,0,0,42:42:42,6,29,8,32,0,0,2,23,4,5,0,1,6,28,0,0,0,1
177,2602,1,0,0,0,42:42:42,13,24,58,69,1,7,0,6,8,10,5,8,3,11,10,13,0,0
177,2602,2,0,0,0,42:42:42,2,2,20,21,0,0,0,0,2,2,0,0,0,0,2,2,0,0
177,2602,3,0,0,0,42:42:42,4,8,17,21,0,2,2,6,2,2,0,0,1,3,3,5,0,0
177,523,1,0,2,1,42:42:42,9,21,80,97,1,1,0,12,8,8,1,1,0,8,9,12,0,1
177,523,2,0,0,0,42:42:42,4,6,24,28,0,0,0,2,4,4,0,0,0,2,4,4,0,0
177,523,3,0,0,0,42:42:42,11,16,41,48,1,1,2,6,8,9,1,1,1,2,10,13,0,1
178,3336,1,2,0,0,42:42:42,24,35,49,63,0,0,12,22,0,0,12,13,17,22,4,7,3,6
178,5,1,0,0,0,42:42:42,16,48,31,69,1,2,16,48,0,0,0,0,7,25,4,14,5,9
179,319,1,1,0,0,42:42:42,7,13,7,13,0,0,7,13,0,0,0,0,7,13,0,0,0,0
179,3682,1,0,0,0,42:42:42,1,2,1,2,0,0,0,0,0,0,1,2,1,2,0,0,0,0
180,3645,1,2,4,2,42:42:42,23,33,55,67,0,0,5,12,8,10,10,11,8,12,7,10,8,11
180,2276,1,0,1,0,42:42:42,4,11,11,18,3,4,3,10,0,0,1,1,1,8,0,0,3,3
181,704,1,0,0,0,42:42:42,15,30,35,52,2,2,13,28,2,2,0,0,1,4,0,0,14,26
181,594,1,0,1,0,42:42:42,0,2,0,2,0,2,0,0,0,2,0,0,0,2,0,0,0,0
182,3959,1,0,4,0,42:42:42,24,37,25,39,1,1,10,20,5,6,9,11,10,16,14,21,0,0
182,1364,1,0,0,0,42:42:42,4,26,30,59,1,1,3,25,1,1,0,0,0,14,0,0,4,12
183,523,1,1,1,0,42:42:42,32,115,34,117,0,0,26,107,4,4,2,4,21,82,9,24,2,9
183,523,2,0,0,0,42:42:42,10,20,23,33,0,0,2,12,5,5,3,3,0,7,10,13,0,0
183,3567,1,0,0,0,42:42:42,23,48,27,52,0,5,5,21,5,5,13,22,18,40,5,8,0,0
183,3567,2,0,0,0,42:42:42,11,15,14,18,0,1,2,5,9,10,0,0,2,5,9,10,0,0
184,2951,1,0,0,0,42:42:42,33,69,53,90,5,5,31,67,2,2,0,0,11,28,6,9,16,32
184,2951,2,0,0,0,42:42:42,4,7,6,10,1,2,4,6,0,1,0,0,1,1,1,3,2,3
184,398,1,0,0,0,42:42:42,8,19,21,32,0,0,4,12,0,0,4,7,7,16,0,2,1,1
184,398,2,0,0,0,42:42:42,1,6,18,23,0,0,1,5,0,0,0,1,0,4,1,2,0,0
185,3336,1,0,0,0,42:42:42,8,13,21,27,0,0,3,8,0,0,5,5,8,13,0,0,0,0
185,3336,2,0,0,0,42:42:42,8,16,8,16,0,0,6,14,0,0,2,2,7,15,1,1,0,0
185,733,1,0,0,0,42:42:42,22,42,55,75,2,4,22,42,0,0,0,0,4,13,0,0,18,29
185,733,2,0,0,0,42:42:42,3,11,3,11,0,2,1,7,0,1,2,3,3,10,0,1,0,0
186,2602,1,0,0,0,42:42:42,15,56,30,71,1,1,4,37,4,9,7,10,12,51,2,4,1,1
186,2602,2,0,0,0,42:42:42,9,11,14,16,0,0,4,6,0,0,5,5,6,8,0,0,3,3
186,2602,3,0,0,0,42:42:42,3,4,27,28,2,2,1,1,0,0,2,3,2,3,0,0,1,1
186,3034,1,0,0,0,42:42:42,16,67,18,69,1,4,4,51,1,2,11,14,14,64,1,2,1,1
186,3034,2,0,0,0,42:42:42,3,17,3,17,0,2,1,14,0,0,2,3,2,15,1,2,0,0
186,3034,3,0,1,0,42:42:42,0,4,0,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0
187,3445,1,0,0,0,42:42:42,14,31,51,68,0,0,7,24,2,2,5,5,8,23,3,5,3,3
187,3445,2,1,0,0,42:42:42,17,30,19,32,0,0,14,26,1,2,2,2,10,19,6,10,1,1
187,2069,1,0,0,0,42:42:42,17,35,114,142,3,6,12,30,3,3,2,2,2,4,0,0,15,31
187,2069,2,0,0,0,42:42:42,6,12,6,12,0,3,4,8,1,2,1,2,4,10,2,2,0,0
188,2159,1,0,0,1,42:42:42,9,19,14,26,1,1,6,15,2,3,1,1,3,6,4,10,2,3
188,3343,1,0,2,1,42:42:42,17,42,33,60,1,2,14,38,3,4,0,0,0,8,2,4,15,30
189,4305,1,0,1,0,42:42:42,3,7,10,14,1,1,2,6,1,1,0,0,1,3,1,2,1,2
189,1402,1,0,0,0,42:42:42,2,7,9,16,0,0,0,5,2,2,0,0,1,5,1,2,0,0
190,3959,1,0,1,0,42:42:42,23,32,25,35,1,1,18,26,4,5,1,1,3,8,2,2,18,22
190,1772,1,0,0,0,42:42:42,2,8,7,14,0,0,2,8,0,0,0,0,1,7,1,1,0,0
191,3245,1,0,0,0,42:42:42,10,34,22,52,3,3,10,34,0,0,0,0,4,15,0,1,6,18
191,3245,2,0,0,0,42:42:42,7,15,17,25,1,1,7,15,0,0,0,0,0,3,1,1,6,11
191,3746,1,0,2,0,42:42:42,7,14,12,19,0,0,1,8,2,2,4,4,4,11,3,3,0,0
191,3746,2,0,0,0,42:42:42,2,2,2,2,0,0,1,1,0,0,1,1,2,2,0,0,0,0
192,1726,1,0,3,0,42:42:42,8,11,13,16,3,7,1,3,4,5,3,3,5,7,3,4,0,0
192,2246,1,0,0,1,42:42:42,12,24,58,70,0,0,12,21,0,2,0,1,3,11,1,2,8,11
193,1438,1,0,0,0,42:42:42,8,14,8,14,0,0,6,12,0,0,2,2,6,11,2,3,0,0
193,3341,1,0,0,0,42:42:42,2,3,2,3,0,0,2,3,0,0,0,0,2,3,0,0,0,0
194,2951,1,0,0,0,42:42:42,26,42,92,111,2,5,22,36,4,6,0,0,0,2,2,6,24,34
194,2588,1,0,3,0,42:42:42,2,4,9,11,0,0,1,3,0,0,1,1,1,3,1,1,0,0
195,4252,1,0,0,0,42:42:42,6,8,12,14,1,1,6,8,0,0,0,0,0,0,0,0,6,8
195,744,1,0,0,0,42:42:42,0,2,1,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0
196,704,1,1,0,0,42:42:42,6,6,6,6,0,0,3,3,3,3,0,0,3,3,1,1,2,2
196,1774,1,0,2,0,42:42:42,0,3,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0
197,2566,1,0,0,0,42:42:42,7,13,9,15,1,2,6,12,1,1,0,0,1,1,0,0,6,12
197,3342,1,0,0,0,42:42:42,0,3,0,3,0,0,0,3,0,0,0,0,0,2,0,0,0,1
198,3682,1,1,0,0,42:42:42,25,32,32,39,0,0,12,18,13,14,0,0,0,2,24,29,1,1
198,3104,1,0,0,0,42:42:42,4,5,6,7,0,2,3,3,0,1,1,1,0,0,4,5,0,0
199,4305,1,0,2,0,42:42:42,15,27,22,34,0,0,7,18,0,1,8,8,8,16,1,1,6,10
199,1297,1,0,0,0,42:42:42,6,22,18,34,0,1,4,20,0,0,2,2,2,13,0,1,4,8
200,3336,1,1,0,0,42:42:42,9,43,9,43,0,0,7,41,0,0,2,2,9,42,0,0,0,1
200,3986,1,0,0,0,42:42:42,16,46,16,46,0,1,14,41,0,1,2,4,13,38,3,8,0,0
201,3445,1,0,0,0,42:42:42,12,19,98,106,0,0,7,14,5,5,0,0,1,4,0,0,11,15
201,3445,2,0,1,0,42:42:42,1,3,42,45,0,0,0,1,0,1,1,1,1,3,0,0,0,0
201,3445,3,0,0,0,42:42:42,5,7,41,44,0,0,3,5,1,1,1,1,2,4,1,1,2,2
201,3245,1,0,0,0,42:42:42,18,53,35,83,3,3,17,51,1,2,0,0,0,1,0,0,18,52
201,3245,2,0,0,0,42:42:42,1,5,8,13,1,1,1,5,0,0,0,0,0,0,0,0,1,5
201,3245,3,0,0,0,42:42:42,1,3,13,18,2,2,1,2,0,1,0,0,0,1,0,0,1,2
202,1297,1,0,0,0,00:03:13,9,13,18,25,1,2,5,9,4,4,0,0,0,2,8,10,1,1
202,1297,2,1,0,0,00:04:28,16,19,29,40,0,0,8,11,8,8,0,0,0,1,4,6,12,12
202,981,1,0,0,0,00:01:19,0,0,1,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0
202,981,2,0,0,0,00:00:18,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
203,3341,1,1,0,0,00:00:28,10,20,11,21,0,0,10,19,0,1,0,0,4,9,3,8,3,3
203,4252,1,0,0,0,00:00:28,22,48,27,53,0,0,19,42,3,6,0,0,8,15,14,33,0,0
204,1817,1,0,1,0,00:00:18,14,33,20,39,0,0,8,27,6,6,0,0,5,23,4,5,5,5
204,1817,2,1,0,0,00:00:02,7,13,7,13,0,0,7,13,0,0,0,0,6,11,1,2,0,0
204,78,1,0,0,0,00:02:25,11,22,12,23,1,6,11,22,0,0,0,0,0,3,3,4,8,15
204,78,2,0,0,0,00:00:08,0,4,0,4,1,2,0,4,0,0,0,0,0,4,0,0,0,0
205,2069,1,0,1,0,00:00:00,2,5,17,20,0,1,0,0,1,1,1,4,2,5,0,0,0,0
205,2069,2,0,2,1,00:01:15,9,9,56,57,0,2,7,7,1,1,1,1,2,2,0,0,7,7
205,2136,1,0,0,0,00:03:51,8,19,21,35,0,0,6,17,2,2,0,0,0,3,0,0,8,16
205,2136,2,0,0,0,00:03:08,4,12,22,36,0,0,4,12,0,0,0,0,0,3,1,2,3,7
206,1894,1,0,2,1,00:03:58,21,35,60,74,0,0,20,34,1,1,0,0,0,2,0,0,21,33
206,2723,1,1,0,0,00:00:14,1,2,15,18,0,0,1,2,0,0,0,0,1,1,0,0,0,1
207,1726,1,0,0,0,00:02:58,35,59,51,76,0,0,27,50,3,3,5,6,8,17,3,5,24,37
207,3943,1,0,0,0,00:00:00,0,14,1,15,0,1,0,14,0,0,0,0,0,14,0,0,0,0
208,2602,1,0,0,0,00:01:22,10,28,21,39,0,0,5,21,5,6,0,1,3,17,7,11,0,0
208,2602,2,0,0,0,00:00:14,3,14,4,15,0,0,1,11,0,1,2,2,3,14,0,0,0,0
208,3052,1,0,0,0,00:00:04,8,15,15,22,0,0,2,7,1,2,5,6,3,6,5,9,0,0
208,3052,2,0,0,0,00:00:00,2,4,2,4,0,1,1,3,0,0,1,1,1,2,0,0,1,2
209,3746,1,0,0,0,00:00:34,4,4,12,12,0,0,2,2,0,0,2,2,2,2,0,0,2,2
209,3434,1,0,2,0,00:03:41,1,1,4,6,1,1,0,0,0,0,1,1,1,1,0,0,0,0
210,3199,1,0,1,0,00:04:14,34,54,50,72,0,1,25,42,5,7,4,5,1,8,23,34,10,12
210,3199,2,0,0,0,00:02:29,14,27,19,33,0,0,7,20,2,2,5,5,2,8,12,19,0,0
210,59,1,0,0,0,00:00:05,7,16,24,35,0,0,4,13,1,1,2,2,4,7,3,9,0,0
210,59,2,0,0,0,00:02:01,27,46,45,66,1,2,17,34,5,7,5,5,5,8,18,28,4,10
211,2236,1,0,0,0,00:00:03,13,43,13,43,0,0,13,43,0,0,0,0,11,39,2,4,0,0
211,2236,2,0,0,0,00:03:15,4,12,18,28,1,1,2,9,2,3,0,0,0,6,4,6,0,0
211,2236,3,0,0,0,00:00:01,3,6,3,6,0,0,3,6,0,0,0,0,0,1,3,5,0,0
211,137,1,0,0,0,00:00:02,6,19,6,19,0,1,5,17,1,1,0,1,6,19,0,0,0,0
211,137,2,0,0,0,00:00:01,2,10,7,15,0,0,0,7,2,3,0,0,2,8,0,2,0,0
211,137,3,0,0,0,00:00:00,1,4,4,7,0,0,1,4,0,0,0,0,1,2,0,2,0,0
212,1750,1,0,0,0,42:42:42,23,39,36,52,4,5,18,34,5,5,0,0,4,10,0,0,19,29
212,1750,2,0,0,0,42:42:42,25,37,41,53,1,3,14,26,11,11,0,0,2,4,0,0,23,33
212,1750,3,0,0,0,42:42:42,29,41,47,59,0,1,16,28,13,13,0,0,7,13,2,5,20,23
212,1772,1,0,1,0,42:42:42,1,8,17,25,0,0,1,8,0,0,0,0,1,7,0,0,0,1
212,1772,2,0,0,0,42:42:42,3,6,13,16,0,0,1,4,2,2,0,0,1,4,2,2,0,0
212,1772,3,0,0,0,42:42:42,3,11,15,23,0,0,3,11,0,0,0,0,3,11,0,0,0,0
213,2246,1,0,0,0,00:02:02,13,28,19,34,0,0,13,28,0,0,0,0,3,12,6,12,4,4
213,1894,1,0,0,0,00:00:40,5,7,6,8,0,5,0,2,2,2,3,3,3,4,2,3,0,0
214,2067,1,1,0,0,00:00:08,3,3,3,3,1,1,3,3,0,0,0,0,1,1,2,2,0,0
214,1934,1,0,0,0,00:00:01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,1726,1,0,1,0,00:00:02,3,4,7,9,0,0,2,3,0,0,1,1,2,3,1,1,0,0
215,1402,1,0,0,0,00:01:19,1,7,8,16,1,1,0,3,0,3,1,1,1,7,0,0,0,0
216,2136,1,0,0,0,00:00:02,2,5,7,10,0,0,1,4,1,1,0,0,1,4,1,1,0,0
216,2136,2,0,0,0,00:02:01,8,20,26,38,0,0,6,18,2,2,0,0,3,12,2,4,3,4
216,2136,3,0,0,0,00:00:03,2,5,37,40,0,0,0,3,2,2,0,0,0,3,0,0,2,2
216,4252,1,0,1,0,00:04:24,9,13,25,29,1,1,3,3,1,1,5,9,1,1,5,9,3,3
216,4252,2,0,0,0,00:00:00,2,6,2,6,0,6,2,5,0,0,0,1,2,5,0,1,0,0
216,4252,3,0,1,0,00:04:11,3,6,17,24,1,3,3,6,0,0,0,0,1,1,0,0,2,5
217,3645,1,0,0,0,00:00:04,3,9,38,45,0,0,0,4,2,3,1,2,3,9,0,0,0,0
217,3645,2,0,0,0,00:00:00,3,8,58,64,0,0,0,5,2,2,1,1,2,7,1,1,0,0
217,3645,3,0,0,0,00:00:00,8,13,52,59,0,0,1,5,2,3,5,5,6,8,1,4,1,1
217,3645,4,0,1,1,00:00:09,17,31,45,59,0,0,9,20,2,3,6,8,10,22,3,5,4,4
217,2951,1,0,0,0,00:04:15,8,24,26,42,2,3,7,23,0,0,1,1,2,3,0,4,6,17
217,2951,2,0,0,0,00:04:29,4,17,18,33,2,2,4,16,0,1,0,0,0,5,0,0,4,12
217,2951,3,0,0,0,00:04:15,4,11,11,20,2,2,3,9,1,2,0,0,1,2,0,3,3,6
217,2951,4,0,0,0,00:02:51,4,22,12,30,2,2,4,22,0,0,0,0,0,11,0,4,4,7
218,1291,1,0,0,0,00:00:00,12,20,16,24,0,0,6,14,3,3,3,3,8,15,4,5,0,0
218,1291,2,1,0,0,00:00:03,6,21,6,21,0,0,4,19,1,1,1,1,6,21,0,0,0,0
218,4381,1,0,0,0,00:02:02,17,44,26,56,1,3,15,40,1,1,1,3,2,14,0,0,15,30
218,4381,2,0,0,0,00:00:00,1,5,1,5,0,0,0,2,0,0,1,3,1,5,0,0,0,0
219,4365,1,0,0,0,00:04:54,15,17,24,28,0,0,5,7,10,10,0,0,2,2,0,0,13,15
219,4365,2,0,0,0,00:04:33,4,5,9,11,0,0,0,1,4,4,0,0,0,1,0,0,4,4
219,4365,3,0,0,0,00:04:49,1,4,3,6,0,0,1,4,0,0,0,0,0,1,0,0,1,3
219,3943,1,0,0,0,00:00:00,2,2,3,3,0,0,2,2,0,0,0,0,0,0,0,0,2,2
219,3943,2,0,0,0,00:00:00,0,3,1,5,0,0,0,1,0,1,0,1,0,2,0,1,0,0
219,3943,3,0,0,0,00:00:00,3,4,8,9,0,0,3,4,0,0,0,0,0,1,0,0,3,3
220,1817,1,0,0,0,00:00:55,5,34,9,38,0,0,5,33,0,1,0,0,3,32,2,2,0,0
220,1817,2,0,0,0,00:00:51,10,41,23,55,0,0,7,38,1,1,2,2,8,38,2,3,0,0
220,1817,3,1,0,0,00:00:50,7,30,15,38,0,1,7,30,0,0,0,0,2,21,5,9,0,0
220,4364,1,0,0,0,00:00:06,5,16,5,16,0,0,5,16,0,0,0,0,5,16,0,0,0,0
220,4364,2,0,0,0,00:00:28,5,26,7,28,0,0,2,23,0,0,3,3,4,25,1,1,0,0
220,4364,3,0,0,0,00:00:18,4,16,6,18,0,0,4,16,0,0,0,0,4,16,0,0,0,0
221,3743,1,0,0,0,00:00:33,2,2,2,2,1,2,1,1,1,1,0,0,0,0,0,0,2,2
221,927,1,0,0,0,00:00:09,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0
